,f1,f2,f3,v1,v2,v3,profits
37,0.010118168239761516,0.015297831207532626,0.0289609784470948,0.038789554321854526,0.03859246716145776,0.018915900711189284,-867946.6315303732
38,0.008838639146961586,0.04283071420461878,0.03792597649176051,0.04175628955403669,0.010653746719950119,0.00021528878338393232,-200181.59196728515
39,0.03597314779754684,0.021604651988755188,0.03136544203512216,0.028558368102787054,0.04970388862261893,0.0019322154913442302,301776.4191565389
40,0.02920489844563678,0.032492330077741,0.004222216056994454,0.01039990368542303,0.02594573212435421,0.04049703682224354,-496207.0779430057
41,0.020790370108530482,0.002080708693094624,0.024699540962225947,0.004452100253752661,0.01976173268794472,0.03735379003149432,-664461.3624548655
42,0.016493060616639268,0.007226209443302345,0.0051701483861275824,0.018577160420318078,0.00944182102378195,0.009774791369829366,-851279.5852179789
43,0.029382228608885605,0.008529648426844305,0.04625600591883986,0.020502439345749714,0.02397085374029456,0.0430907208908007,-279842.7859881559
44,0.02905305698501975,0.017343490226741854,0.02954577457407084,0.03211262092839968,0.03452009772577507,0.04914935857679535,3716.058652706095
45,0.001140193551484875,0.04792796066207227,0.02411517184714501,0.02059217201504869,0.020167720162456416,0.046167348386290614,-1376746.643586933
46,0.039136761362514316,0.004136499996121929,0.024332916541908018,0.012293779350252932,0.03649076231514333,0.03772865691090674,-545293.8601525758
47,0.024535349717726047,0.046891322748749145,0.02858640261880377,0.004889399872272155,0.023411570284679203,0.010028123566077702,723730.8797774112
48,0.02367447005284769,0.01334878315459468,0.01657844986712761,0.009268763640124284,0.02319140552314381,0.01447148537540325,-203603.0663045209
49,0.026033620123576892,0.021945573015252337,0.0010806039940165213,0.039803022381293546,0.04538024456952412,0.04013603026441828,-750808.8742968197
50,0.04131459620971789,0.04480803859198834,0.007012454449930539,0.013301543631083263,0.01370671968443042,0.01273641750587337,-538634.0117068761
51,0.027701807176952472,0.005428787056772178,0.03361200465199059,0.0067519048028118036,0.04718991840518556,0.02010238990785347,-381938.2272377282
52,0.014061689191950416,0.03297113173459509,0.03634973071434413,0.011234473727293687,0.04233355252541218,0.019959765132889523,68845.20776006684
53,0.038432374595882855,0.005387047297794829,0.0458005922568804,0.001755840555483329,0.00809707851248156,0.0319625170178085,-322204.9479562933
54,0.01151069954474404,0.001870627808808989,0.02774262346957417,0.0391452637085862,0.010546719424435648,0.045869779463307114,-755355.0347721614
55,0.018546114193121938,0.04148948715662066,0.040412573603215096,0.04254985600260822,0.04241903770305405,0.011383057339960707,616044.7142571739
56,0.015856944641135767,0.047644969753487254,0.014545891907005932,0.0025267994325028856,0.043371176974129184,0.01529001143692837,-389246.01734254335
57,0.02575285646158573,0.012798254528380138,0.046802178502448166,0.030945819058676296,0.0379983441850365,0.006414662925556008,-17595.179594996098
58,0.008230390879100907,0.0022455309696164496,0.021754853000151897,0.0390419177259524,0.046925572948053294,0.03641874828732045,-1020117.5419920192
59,0.049618778202791855,0.0445838633127457,0.037430400972847465,0.022061137424027905,0.04383390693758515,0.02637288150362795,821736.7197813019
60,0.044539624543926244,0.04467233198489316,0.025942918019322456,0.03723854639083771,0.04102529719293021,0.0374676430849503,546900.2153681853
61,0.01579645259153965,0.038600621605549404,0.033083063158388056,0.014392743802407699,0.005892195045291555,0.011916926468103007,-111925.76118884905
62,0.018682886443685504,0.0047233334030757634,0.0373394805674513,0.025143746849017663,0.025263846114654792,0.02913221746572688,-629860.8675664112
63,0.013123025796143235,0.046840657526688964,0.012048528750284239,0.019755091877394545,0.03934456907250139,0.04565768751736039,-741193.8327149381
64,0.0061378966205743015,0.04155563360624531,0.007664215831224702,0.012336252673973563,0.036826160885094404,0.033898592627252234,-1252006.7608609868
